time,q1,q2,qd1,qd2,qdd1,qdd2,q1_des,q2_des,qd1_des,qd2_des,qdd1_des,qdd2_des,e_q1,e_q2,e_qd1,e_qd2,e_qdd1,e_qdd2
0.02,-0.04632892488700957,0.006513337598223146,3.4608399915532186,-3.945074126436396,0.24032958490871661,-0.2739560423349891,0.0,4.2748237638261994e-17,4.386490844928604,-8.772981689857207,-0.0,-6.750531109334469e-15,0.04632892488700957,-0.006513337598223103,0.9256508533753851,-4.827907563420812,-0.24032958490871661,0.27395604233498233
0.04,-0.028930269974639877,-0.0003003668223273692,5.390611495923061,-3.902392991564999,1.5639673589485665,0.034590572837556774,0.03726744986274031,-0.07442862645819655,4.3802365034628075,-8.72298262836342,-1.471259948730715,11.75329758814164,0.028930269974639877,-0.07412825963586918,-1.004120650994457,-4.820589636798421,-1.5639673589485665,11.718707015304084
0.06,-0.01095081931006181,-0.011105357516457026,3.7040759670628107,-3.206318022534136,-1.8874910371080351,0.7790142826631636,0.07442862645819658,-0.14800888423109565,4.36149131418171,-8.573555354144872,-2.938324397035411,23.372626163320753,0.04821826917280212,-0.13690352671463862,0.6761605363999967,-5.3672373316107365,0.41623108837732015,22.59361188065759
0.08,-0.005367508248204089,-0.038048990573638974,-5.474538527472779,-5.913368040446733,-10.211258660338272,-3.0116079018064807,0.11137755957194674,-0.21990207469531609,4.330308731574904,-8.326403101913916,-4.39700980853551,34.72554374754516,0.11674506782015083,-0.1818530841216771,9.804847259047683,-2.413035061467183,5.814248851802762,37.73715164935164
0.1,0.012793753248393713,-0.08753368044087662,-3.672619969150074,-7.4050429857341,1.6777577721523398,-1.388891424321849,0.14800888423109568,-0.2892887291278897,4.286777677072436,-7.984343016649188,-5.843156540830188,45.68264502697868,0.13521513098270196,-0.2017550486870131,7.95939764622251,-0.5793000309150882,-7.520914312982528,47.07153645130053
0.12000000000000001,0.04464238707008761,-0.14361784045440373,0.1037846920041251,-7.767448062360605,3.4607021110716913,-0.33210848049348735,0.18421814116701066,-0.355377949354292,4.2310222854731,-7.551274042596176,-7.272640707289716,56.1190363679557,0.13957575409692305,-0.21176010889988828,4.1272375934689745,0.21617401976442885,-10.733342818361407,56.45114484844919
0.14,0.17615311574299586,-0.16930466642259923,22.07079518602029,5.8275182073315595,22.520150428849558,13.93729408705849,0.21990207469531609,-0.4174164227373847,4.163201550956958,-7.032132481466249,-8.68138593688629,65.91575940697389,0.008065025424014799,-0.2481117563147855,-17.839772900547192,-12.859650688797808,-29.79279113613927,51.9784653199154
0.16,-1.2165418970049553,-0.42123216252496576,-23.28999357109467,27.516037598856748,-50.06411180472125,23.937336396644312,0.2549589271637025,-0.4746970087506468,4.083508873691535,-6.432835726400426,-10.065374998527595,74.9611469879894,1.4364439717002715,-0.05346484622568104,27.45319512205163,-33.948873325257175,41.382725867834964,51.02381059134508
0.18,-0.5520493832410065,-0.9525519174515347,5.338924781692048,-0.4948262671588619,31.16747829220881,-30.494620185504765,0.2892887291278897,-0.5265667992623337,3.992171508324594,-5.760214813041744,-11.42066125674467,83.15209599147305,0.8413381123688962,0.42598511818920093,-1.3467532733674545,-5.265388545882882,-42.58813954895348,113.6467161769778
0.19999999999999998,-0.35342861155816885,-0.9354817794649406,35.03519393064327,10.709111637900689,26.1134284283028,9.85218813620748,0.32279358442826983,-0.5724345606560658,3.8894499159362037,-5.021936556527386,-12.743379926066645,90.39524254698816,0.6427173406860586,0.40891498020260686,-31.04302242231867,-16.469326450942432,-37.53408968504747,73.29990785526556
0.21999999999999997,0.4125384438568789,-0.9127078093774734,50.21383182170666,15.683708355106901,12.307665648284903,4.033673743971263,0.355377949354292,-0.6117774729594363,3.775637021298088,-4.226416161915784,-14.029759091988925,96.60802623372444,-0.05716049450258687,0.3009303364180371,-46.438194800408574,-19.910124517022687,-26.33742474027383,92.57435248975318
0.23999999999999996,1.2837316047728917,-0.8561836967685597,61.24151964144855,16.598668690822546,11.154638763509386,0.9254933758259193,0.38694890510051577,-0.6441470891652266,3.6510573775582817,-3.382721304151638,-15.276130467107036,101.71963113878431,-0.896782699672376,0.2120366076033331,-57.59046226389027,-19.981389994974183,-26.43076923061642,100.79413776295839
0.25999999999999995,1.2599086861542368,-0.7748282276844669,-17.426264244126106,7.705775834344649,-85.72351495444522,-9.690498398676144,0.4174164227373848,-0.6691744468183853,3.516066240733124,-2.5004687709057056,-16.478939851743476,105.67179304664435,-0.8729597810537211,0.10565378086608157,21.077321621684387,-10.206244605250355,70.44738448733818,115.3622914453205
0.27999999999999997,1.2421910706260428,-0.7409254887017684,-13.755918845356286,12.29963726365868,4.089434762684493,5.11840020023424,0.44669361994112244,-0.6865742736047636,3.3710485566457833,-1.5897148463974644,-17.634757269237756,108.41946355910886,-0.7954974506849204,0.0543512150970048,17.12696740200207,-13.889352110056144,-21.72419203192225,103.30106335887463
0.3,0.9409333324902871,-0.8405847884662252,5.595619807073843,-1.379541980392121,18.618563061812694,-13.161054837219162,0.47469700875064696,-0.6961482390045381,3.2164178632002125,-0.6608406856519835,-18.740286746997356,109.93132357583674,-0.46623632373964013,0.14443654946168705,-2.379201943873631,0.7187012947401374,-37.35884980881005,123.09237841305591
0.32,-0.7628970873512286,-0.9318103115074317,-31.64443783159089,-7.618304589313425,-34.99232560352247,-5.862203938905696,0.5013467336449935,-0.6977872149466189,3.0526151111208475,0.2755660142569407,-19.79237571541761,110.19014028257658,1.2375940961018757,0.23402309656081277,34.8608556947911,7.893870603570366,16.25203885652511,116.05234422148227
0.34,-0.25438843246456694,-1.1000299189791303,-18.15678776710607,-78.96642773007417,13.428096456699345,-71.03309138048822,0.5265667992623339,-0.6914725196961493,2.8801074065208705,1.208831697216437,-20.788023997868265,109.19296357800741,0.7809552317269008,0.40855739928298096,21.03689517362694,80.17525942729061,-34.21612045456761,180.22605495849564
