time,q1,q2,qd1,qd2,qdd1,qdd2,q1_des,q2_des,qd1_des,qd2_des,qdd1_des,qdd2_des,e_q1,e_q2,e_qd1,e_qd2,e_qdd1,e_qdd2
0.02,-0.04632892488700957,0.006513337598223146,3.4608399915532186,-3.945074126436396,5.104325180928377e-05,-5.818512630848585e-05,0.0,4.2748237638261994e-17,4.386490844928604,-8.772981689857207,-0.0,-6.750531109334469e-15,0.04632892488700957,-0.006513337598223103,0.9256508533753851,-4.827907563420812,-5.104325180928377e-05,5.818512630173532e-05
0.04,-0.02983255026535847,-0.00022059793838913322,5.327950951179185,-3.8935360888503463,2.457581866870499,0.06783686099241752,0.03726744986274031,-0.07442862645819655,4.3802365034628075,-8.72298262836342,-1.471259948730715,11.75329758814164,0.02983255026535847,-0.07420802851980741,-0.941460106250581,-4.829446539513073,-2.457581866870499,11.685460727149223
0.06,-0.013858588420691653,-0.010212157763208829,3.5702906908322714,-3.14753120861134,-2.314221202754938,0.9822264007192261,0.07442862645819658,-0.14800888423109565,4.36149131418171,-8.573555354144872,-2.938324397035411,23.372626163320753,0.051126038283431964,-0.06421646869498772,0.8099458126305361,-5.5754514197520795,0.8429612540242231,10.771071187422415
0.08,0.0059797121568356815,-0.022206686930640984,-4.309433600264999,-4.388371563601099,-10.506369097178794,-1.654464836406272,0.11137755957194674,-0.21990207469531609,4.330308731574904,-8.326403101913916,-4.39700980853551,34.72554374754516,0.0684489143013609,-0.12580219730045467,8.670924914446708,-4.185183790543773,7.568044700143384,25.027090999727026
0.1,0.013606603678268492,-0.037366812693710116,-3.873351500016729,-4.9816791440939205,0.5581550819008207,-0.7593928780700101,0.14800888423109568,-0.2892887291278897,4.286777677072436,-7.984343016649188,-5.843156540830188,45.68264502697868,0.09777095589367825,-0.18253526200160597,8.203660231591634,-3.344723957819996,-4.955164890436331,35.48493662561517
0.12000000000000001,0.027787821594301043,-0.05358707246833205,-2.902286754829702,-5.190042782497884,1.2562871559361386,-0.26956447959667795,0.18421814116701066,-0.355377949354292,4.2310222854731,-7.551274042596176,-7.272640707289716,56.1190363679557,0.12022106263679463,-0.23570165665955767,7.189064431902138,-2.7943002341513035,-7.099443696766327,45.952209506575365
0.14,0.037394871097662374,-0.06555083294558095,5.518880449560007,-3.1847829148513656,10.696316511761196,2.5470215365749826,0.21990207469531609,-0.4174164227373847,4.163201550956958,-7.032132481466249,-8.68138593688629,65.91575940697389,0.14682327006934828,-0.28982711640871106,-1.2878581640869076,-4.36649112774481,-17.968957219050914,53.57201483138072
0.16,0.08962728234046313,-0.08978415868672585,11.56881093854908,-4.154310409681157,6.230169286448523,-0.9984115407027212,0.2549589271637025,-0.4746970087506468,4.083508873691535,-6.432835726400426,-10.065374998527595,74.9611469879894,0.16533164482323937,-0.38491285006392095,-7.485302064857544,-2.2785253167192687,-16.295544284976117,75.95955852869211
0.18,0.10075462403576552,-0.12490621857317574,6.051477330828565,0.9228658833514322,-7.4690684029942584,6.873207190817053,0.2892887291278897,-0.5265667992623337,3.992171508324594,-5.760214813041744,-11.42066125674467,83.15209599147305,0.15420430312793698,-0.34979079017747106,-1.9679684571370295,-7.355701609751858,-2.5963065955333366,68.08793979717234
0.19999999999999998,0.1328228750938214,-0.1623715646867696,4.770617936654321,4.435421768976534,-1.7545995062582553,4.811713799855163,0.32279358442826983,-0.5724345606560658,3.8894499159362037,-5.021936556527386,-12.743379926066645,90.39524254698816,0.18997070933444843,-0.4100629959692962,-0.8811680207181172,-9.45735832550392,-10.98878041980839,85.58352874713299
0.21999999999999997,0.16775556583819906,-0.21706126065795583,5.077280594958005,4.062275189434056,0.38287366041273413,-0.46587999194359,0.355377949354292,-0.6117774729594363,3.775637021298088,-4.226416161915784,-14.029759091988925,96.60802623372444,0.18762238351609295,-0.39471621230148046,-1.3016435736599168,-8.28869135134984,-14.41263275240166,97.07390622566804
0.23999999999999996,0.19891224362490512,-0.2751329007696057,6.443335060261198,3.227362482319719,1.6779872636310758,-1.0255615162977092,0.38694890510051577,-0.6441470891652266,3.6510573775582817,-3.382721304151638,-15.276130467107036,101.71963113878431,0.1564657057293869,-0.33664457218983057,-2.66769803896311,-7.453778644235504,-15.707746355620001,97.63358775002216
0.25999999999999995,0.20364656744831855,-0.3156051383628169,-4.1189252937875995,2.341750307521449,-13.546256921316482,-1.1358108634260793,0.4174164227373848,-0.6691744468183853,3.516066240733124,-2.5004687709057056,-16.478939851743476,105.67179304664435,0.21376985528906622,-0.35356930845556844,7.634991534520724,-4.842219078427155,-2.932682930426994,106.80760391007043
0.27999999999999997,0.22051006179134003,-0.3283575333610109,-1.8045464444636106,-7.997875565057885,2.7131335071418197,-12.12108614559775,0.44669361994112244,-0.6865742736047636,3.3710485566457833,-1.5897148463974644,-17.634757269237756,108.41946355910886,0.22618355814978242,-0.3582167402437527,5.175595001109394,6.408160718660421,-20.347890776379575,120.54054970470662
0.3,0.2743161531028786,-0.36016349642666423,17.13184472054369,-8.184930247958821,22.13229448900048,-0.21862398655771081,0.47469700875064696,-0.6961482390045381,3.2164178632002125,-0.6608406856519835,-18.740286746997356,109.93132357583674,0.17237746683824384,-0.3359847425778739,-13.760796163897906,7.524089562306838,-39.76705175823824,110.14994756239446
0.32,0.2883949395185281,-0.3585576227811309,-3.89244138318809,2.5326320248639256,-26.011625028598914,13.259960870292778,0.5013467336449935,-0.6977872149466189,3.0526151111208475,0.2755660142569407,-19.79237571541761,110.19014028257658,0.21295179412646537,-0.339229592165488,6.945056494308938,-2.2570660106069846,6.2192493131813045,96.9301794122838
0.34,0.2989823995011349,-0.37788347963425206,-4.906332194581051,-0.3168253008549047,-1.3811739763576842,-3.8816766665609546,0.5265667992623339,-0.6914725196961493,2.8801074065208705,1.208831697216437,-20.788023997868265,109.19296357800741,0.20236433414385857,-0.3199037353123668,7.958947305701898,0.5923913151118454,-18.411201739059926,114.07181694913753
0.36000000000000004,0.3183169568166697,-0.377760500858078,-6.2074271268819565,-0.8126185933612251,-1.6550191150153823,-0.630659113200361,0.550285287111219,-0.6772761307967523,2.6993866788847787,2.1283186097415574,-21.724392366110436,106.95115970023038,0.23196833029454933,-0.2995156299386743,8.906813805766735,2.9409372031027825,-20.069373251095055,107.58181881343074
0.38000000000000006,0.334493101384826,-0.3778442175686756,-5.858632921320264,-0.19398387579958332,0.40494887036079685,0.7182327746504024,0.5724345606560659,-0.6553598646403147,2.510968278263692,3.0235460545489112,-22.598810636747046,103.49028166962202,0.23794145927123989,-0.2775156470716391,8.369601199583956,3.2175299303484945,-23.003759507107844,102.77204889497162
0.4000000000000001,0.3567141369723297,-0.3773064177127745,-5.1144453985936495,-1.0829482191658768,0.9310525658616046,-1.1121827598213025,0.5929514581920556,-0.625973532015918,2.3153895056836835,3.8843098539378587,-23.40878528561866,98.84977802479607,0.23623732121972596,-0.24866711430314348,7.4298349042773335,4.967258073103736,-24.339837851480265,99.96196078461737
0.4200000000000001,0.3838708751762372,-0.3669910893165529,-4.202736922408944,-0.010383665727842217,1.1484470552748967,1.3510717901218618,0.6117774729594365,-0.589452090661742,2.11320808095789,4.700798661285617,-24.15200655843112,93.08254317162323,0.20908058301581844,-0.2589824426993651,6.518126428092627,3.894693519665701,-24.557232340893556,97.4987062346742
0.4400000000000001,0.40835169078614264,-0.34954653797051005,-3.1831930828794084,-6.149526624265178,1.1439533411991958,-6.888269858762513,0.6288589199836089,-0.546211827276349,1.9050005522716278,5.463705794889028,-24.826355057338105,86.25431447061943,0.22050722919746624,-0.19666528930583893,5.088193635151036,11.613232419154206,-25.970308398537302,93.14258432938195
0.46000000000000013,0.43029575767994555,-0.354822677752721,-2.885739875284856,-6.510567194817935,0.3878689508574227,-0.4707847276205601,0.6441470891652267,-0.4967456125083837,1.6913606520758189,6.164335319424031,-25.429907784696077,78.44292293495316,0.21385133148528113,-0.1419229347556627,4.577100527360675,12.674902514241966,-25.8177767355535,78.91370766257371
