time,q1,q2,qd1,qd2,qdd1,qdd2,q1_des,q2_des,qd1_des,qd2_des,qdd1_des,qdd2_des,e_q1,e_q2,e_qd1,e_qd2,e_qdd1,e_qdd2
0.02,-0.04632892488700957,0.006513337598223146,3.4608399915532186,-3.945074126436396,0.0,0.0,0.03726744986274031,-0.07442862645819655,4.3802365034628075,-8.72298262836342,-1.471259948730715,11.75329758814164,0.04632892488700957,-0.0809419640564197,6.702937089279082,-9.048649508274577,0.00023164462443504787,-0.00040470982028209849
0.04,-0.027609227434358452,-0.00778577312147366,4.9304289159409995,-3.1049366394314037,0.0,0.0,0.07442862645819658,-0.14800888423109565,4.36149131418171,-8.573555354144872,-2.938324397035411,23.372626163320753,0.06487667729709876,-0.140223111109622,3.4442516308302515,-7.858599818160032,0.0010502301804741195,-0.0020140469281497426
0.06,-0.009711820317946263,-0.027648146099880755,4.256159825770901,4.492384198795273,0.0,0.0,0.11137755957194674,-0.21990207469531609,4.330308731574904,-8.326403101913916,-4.39700980853551,34.72554374754516,0.08414044677614284,-0.1203607381312149,3.4666209583611005,-7.580436705224518,0.0022991373835826961,-0.004220181663474736
0.08,0.002020671494560311,-0.05031363372256603,-4.357614344645096,3.1861984489608806,0.0,0.0,0.14800888423109568,-0.2892887291278897,4.286777677072436,-7.984343016649188,-5.843156540830188,45.68264502697868,0.10935688807738643,-0.2389750954053237,3.7436841409495756,-6.851068635514924,0.0040003918879831096,-0.0073762137759986945
0.1,0.013329714236539836,-0.08409499385409891,-1.2633463444713848,2.846366714846088,0.0,0.0,0.18421814116701066,-0.355377949354292,4.2310222854731,-7.551274042596176,-7.272640707289716,56.1190363679557,0.17088842693047082,-0.2712829555001931,3.6655701483741234,-5.862206036019532,0.0065024525083812162,-0.011935706440877946
0.12000000000000001,0.011949001447969287,-0.1223044498944077,-5.075646853425372,3.71676191671476,0.0,0.0,0.21990207469531609,-0.4174164227373847,4.163201550956958,-7.032132481466249,-8.68138593688629,65.91575940697389,0.2079530732473468,-0.295111972842977,4.232237190385486,-5.12165967945081,0.0099354497244305458,-0.01713154029641592
0.14,0.01736156743209616,-0.15360110055155918,4.5906642405800095,2.173530821374017,0.0,0.0,0.2549589271637025,-0.4746970087506468,4.083508873691535,-6.432835726400426,-10.065374998527595,74.9611469879894,0.20254050726321993,-0.26381532218582554,3.8925732517506146,-5.467299948608675,0.013734257089823643,-0.02237906121742661
0.16,0.030472429726987826,-0.20077044725855497,-4.6714683474281475,-9.302854389331232,0.0,0.0,0.2892887291278897,-0.5265667992623337,3.992171508324594,-5.760214813041744,-11.42066125674467,83.15209599147305,0.2588162994009019,-0.32579635200377877,3.3366283935800105,-3.401747477691954,0.018053210563184464,-0.027975277070817161
0.18,-0.05060184099966136,-0.2656672953062076,-16.7315813120721,-18.54289441381301,0.0,0.0,0.32279358442826983,-0.5724345606560658,3.8894499159362037,-5.021936556527386,-12.743379926066645,90.39524254698816,0.3733954254279312,-0.3067672653498582,7.943163452268664,-1.7770941541447556,0.023968781218683764,-0.034018040590385108
0.19999999999999998,0.12741521306046621,-0.2960080797465032,8.770681276458552,4.987660286606689,0.0,0.0,0.355377949354292,-0.6117774729594363,3.775637021298088,-4.226416161915784,-14.029759091988925,96.60802623372444,0.2279627362938258,-0.31576939321293307,-5.125215681708291,-2.709376939901002,0.029677782499171291,-0.040021081330757803
0.21999999999999997,0.16729314864500733,-0.3544518477136762,6.015828363839673,2.9398217326266423,0.0,0.0,0.38694890510051577,-0.6441470891652266,3.6510573775582817,-3.382721304151638,-15.276130467107036,101.71963113878431,0.21965575645550844,-0.28969524145155034,1.657160598331226,-0.4605329057929888,0.034028266870199948,-0.04590468282627188
0.23999999999999996,0.1777512439645479,-0.3851505425406998,-4.482306405704116,3.6262721910468048,0.0,0.0,0.4174164227373848,-0.6691744468183853,3.516066240733124,-2.5004687709057056,-16.478939851743476,105.67179304664435,0.23966517877283688,-0.28402390427768553,2.993161474756096,-0.9655340295545263,0.038506112334337123,-0.051521563631788406
0.25999999999999995,0.19660159366470342,-0.4015476860160634,-5.656076737395127,2.2659949766114185,0.0,0.0,0.44669361994112244,-0.6865742736047636,3.3710485566457833,-1.5897148463974644,-17.634757269237756,108.41946355910886,0.250092026276419,-0.28502658758870025,2.4285310716380066,-0.7698576726292852,0.043283060859403644,-0.05711227988740359
0.27999999999999997,0.1973162039386498,-0.4347346850076743,-7.717350118540807,-7.35951908884725,0.0,0.0,0.47469700875064696,-0.6961482390045381,3.2164178632002125,-0.6608406856519835,-18.740286746997356,109.93132357583674,0.2773808048119972,-0.26141355399686383,3.180687349502894,0.9985092639285629,0.048428105030892475,-0.062505271362137585
0.3,0.21361136903830058,-0.44632587871449836,-1.4844866976665927,-3.4628481673375244,0.0,0.0,0.5013467336449935,-0.6977872149466189,3.0526151111208475,0.2755660142569407,-19.79237571541761,110.19014028257658,0.2877353646066929,-0.2514613362321205,2.237856856138308,0.8551256995981429,0.053270119313188154,-0.066536645339748179
0.32,0.17056410283721224,-0.5211191552102248,-13.230345351290392,-13.668784509221904,0.0,0.0,0.5265667992623339,-0.6914725196961493,2.8801074065208705,1.208831697216437,-20.788023997868265,109.19296357800741,0.3560026964251216,-0.17035336448592453,5.032470716575288,4.948495522002759,0.058240422262433429,-0.068409375178233561
0.34,0.23765291562193447,-0.584090764964885,-17.74726084553616,-20.180071252429258,0.0,0.0,0.550285287111219,-0.6772761307967523,2.6993866788847787,2.1283186097415574,-21.724392366110436,106.95115970023038,0.2889138836403994,-0.09318536583186732,-0.47433323271524097,5.276899097474567,0.062868817185028028,-0.06843695406828515
0.36000000000000004,0.5093070043151009,-0.589513305550704,-2.405248378560165,5.635784765901318,0.0,0.0,0.5724345606560659,-0.6553598646403147,2.510968278263692,3.0235460545489112,-22.598810636747046,103.49028166962202,0.06312755634096501,-0.06584655908961068,-10.0,3.294673083839863,0.06434856216622116,-0.066567450921211233
0.38000000000000006,0.5187967382745189,-0.5998567663761394,-7.192326090589705,-2.335990628011631,0.0,0.0,0.5929514581920556,-0.625973532015918,2.3153895056836835,3.8843098539378587,-23.40878528561866,98.84977802479607,0.05363782238154702,-0.05550309826417532,2.0364815802927927,3.540719095820679,0.062822749427557945,-0.062937639248061741
0.4000000000000001,0.5258211874130572,-0.6010215989738708,-7.245923005208171,-7.052846659584906,0.0,0.0,0.6117774729594365,-0.589452090661742,2.11320808095789,4.700798661285617,-24.15200655843112,93.08254317162323,0.06713027077899847,0.011569508312128773,1.9641670487567695,4.759040291172186,0.060414064295396752,-0.058061333423077954
