time,q1,q2,qd1,qd2,qdd1,qdd2,q1_des,q2_des,qd1_des,qd2_des,qdd1_des,qdd2_des,e_q1,e_q2,e_qd1,e_qd2,e_qdd1,e_qdd2
0.02,-0.04632892488700957,0.006513337598223146,3.4608399915532186,-3.945074126436396,0.0044039599326496865,-0.005020153612002575,0.0,4.2748237638261994e-17,4.386490844928604,-8.772981689857207,-0.0,-6.750531109334469e-15,0.04632892488700957,-0.006513337598223103,0.9256508533753851,-4.827907563420812,-0.0044039599326496865,0.005020153611995824
0.04,-0.028930269974639877,-0.0003003668223273692,5.390611495923061,-3.902392991564999,1.6666147085108112,0.03686084440128175,0.03726744986274031,-0.07442862645819655,4.3802365034628075,-8.72298262836342,-1.471259948730715,11.75329758814164,0.028930269974639877,-0.07412825963586918,-1.004120650994457,-4.820589636798421,-1.6666147085108112,11.716436743740358
0.06,-0.01095081931006181,-0.011105357516457026,3.7040759670628107,-3.206318022534136,-1.546773697844251,0.6383918010623219,0.07442862645819658,-0.14800888423109565,4.36149131418171,-8.573555354144872,-2.938324397035411,23.372626163320753,0.08537944576825839,-0.13690352671463862,0.6574153471188993,-5.3672373316107365,-1.39155069919116,22.73423436225843
0.08,-0.003016927308818751,-0.024824799566274258,0.1412375209835931,-4.748689672990797,-3.378122697006639,-1.4624072234768368,0.11137755957194674,-0.21990207469531609,4.330308731574904,-8.326403101913916,-4.39700980853551,34.72554374754516,0.11439448688076549,-0.19507727512904183,4.189071210591311,-3.5777134289231194,-1.0188871115288713,36.187950971022
0.1,0.015704652833099075,-0.04293406544365741,8.085735630489543,-4.398525842319826,6.906799788832127,0.3044259610108102,0.14800888423109568,-0.2892887291278897,4.286777677072436,-7.984343016649188,-5.843156540830188,45.68264502697868,0.09567290673884767,-0.2463546636842323,-3.7554268989146387,-3.585817174329362,-11.303809597367637,45.378219065967876
0.12000000000000001,0.06685872020299044,-0.07746324153400241,4.4044825777844805,-6.2077471192432006,-2.5336527673178164,-1.2452114617871237,0.18421814116701066,-0.355377949354292,4.2310222854731,-7.551274042596176,-7.272640707289716,56.1190363679557,0.11735942096402022,-0.2779147078202896,-0.17346029231138083,-1.3435269233529752,-4.738987939971899,57.36424782974282
0.14,0.078520816053949,-0.10924108827155177,-4.086302641148624,-7.172385896203072,-7.034310190963687,-0.7991685344056082,0.21990207469531609,-0.4174164227373847,4.163201550956958,-7.032132481466249,-8.68138593688629,65.91575940697389,0.14138125864136708,-0.30817533446583295,8.249504192105583,0.14025341473682307,-1.6470757459226029,66.7149279413795
0.16,0.10770364849870617,-0.15831303487586634,3.953623883481644,-8.02199759438708,7.318771386100266,-0.7734043049915971,0.2549589271637025,-0.4746970087506468,4.083508873691535,-6.432835726400426,-10.065374998527595,74.9611469879894,0.14725527866499633,-0.31638397387478046,0.12988499020989108,1.5891618679866548,-17.38414638462786,75.734551292981
0.18,0.1481423564897888,-0.18918749763016418,6.429385232334064,4.045212997756913,2.296147506318234,11.191747347623728,0.2892887291278897,-0.5265667992623337,3.992171508324594,-5.760214813041744,-11.42066125674467,83.15209599147305,0.14114637263810093,-0.33737930163216956,-2.43721372400947,-9.805427810798657,-13.716808763062904,71.96034864384931
0.19999999999999998,0.1955407020166291,-0.23100845339410458,7.559592863277704,5.264274976441675,0.9716382171767514,1.0480261990518203,0.32279358442826983,-0.5724345606560658,3.8894499159362037,-5.021936556527386,-12.743379926066645,90.39524254698816,0.12725288241164073,-0.3414261072619612,-3.6701429473415,-10.286211532969062,-13.715018143243396,89.34721634793634
